movie title,rating,worldwide total gross,release date,runtime (mins),production budget,domestic total gross
Time Changer,PG,N/A,10/25/02 0:00,99,825000,1285167
Time Code,R,1431406,4/28/00 0:00,97,5000000,1057750
The Time Machine,PG-13,123729176,3/8/02 0:00,96,80000000,56832494
The Time Traveler's Wife,PG-13,101344412,8/14/09 0:00,108,39000000,63414846
Timeline,PG-13,43935763,11/26/03 0:00,116,80000000,19481943
Titan A.E.,PG,36754634,6/16/00 0:00,94,75000000,22753426
Titanic,PG-13,2186772302,12/19/97 0:00,194,200000000,600788188
Titanic 3D,PG-13,944338958,4/4/12 0:00,194,18000000,57884114
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
TMNT,PG,95608995,3/23/07 0:00,90,34000000,54149098
To Save a Life,PG-13,3823025,1/22/10 0:00,120,500000,3777210
The To-Do List,R,3566225,7/26/13 0:00,100,1500000,3491669
Tomcats,R,23430766,3/30/01 0:00,95,11000000,13558739
Tomorrowland,PG,209035668,5/22/15 0:00,130,190000000,93436322
Tooth Fairy,PG,112462508,1/22/10 0:00,102,48000000,60022256
Tootsie,PG,N/A,12/17/82 0:00,119,21000000,177200000
Torque,PG-13,46546197,1/16/04 0:00,81,40000000,21215059
Total Recall,R,261317921,6/1/90 0:00,113,65000000,119394840
Total Recall (2012),PG-13,198467168,8/3/12 0:00,121,125000000,58877969
The Tourist,PG-13,278346189,12/10/10 0:00,103,100000000,67631157
Tower Heist,PG-13,152930623,11/4/11 0:00,104,75000000,78046570
The Towering Inferno,PG,N/A,12/14/74 0:00,165,14000000,116000000
The Town,R,154026136,9/17/10 0:00,123,37000000,92186262
Town & Country,R,10372291,4/27/01 0:00,104,90000000,6719973
Toy Story 2,G,485015179,11/19/99 0:00,92,90000000,245852179
Toy Story 3,G,1063171911,6/18/10 0:00,103,200000000,415004880
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Track 29,R,N/A,9/9/88 0:00,90,5000000,429028
Trainwreck,R,140795793,7/17/15 0:00,125,35000000,110212700
Traitor,PG-13,27664173,8/27/08 0:00,110,22000000,23530831
Trance,R,24261569,4/5/13 0:00,101,20000000,2328743
Transcendence,PG-13,103039258,4/18/14 0:00,120,100000000,23022309
Transformers,PG-13,709709780,7/3/07 0:00,143,150000000,319246193
Transformers: Age of Extinction,PG-13,1104054072,6/27/14 0:00,165,210000000,245439076
Transformers: Dark of the Moon,PG-13,1123794079,6/29/11 0:00,154,195000000,352390543
Transformers: Revenge of the Fallen,PG-13,836303693,6/24/09 0:00,144,200000000,402111870
The Transporter,PG-13,43928932,10/11/02 0:00,92,21000000,25296447
Transporter 2,PG-13,85167639,9/2/05 0:00,88,32000000,43095856
Trapped,R,13414416,9/20/02 0:00,110,30000000,7073251
Treasure Planet,PG,109578115,11/27/02 0:00,95,140000000,38176783
The Tree of Life,PG-13,54303319,5/27/11 0:00,138,32000000,13303319
Tron,PG,N/A,7/9/82 0:00,96,17000000,33000000
Tron Legacy,PG,400062763,12/17/10 0:00,125,170000000,172062763
Tropic Thunder,R,188072649,8/13/08 0:00,107,92000000,110515313
Troy,R,497409852,5/14/04 0:00,163,175000000,133378256
True Crime,R,N/A,3/19/99 0:00,127,55000000,16649768
True Grit,PG-13,252276927,12/22/10 0:00,110,38000000,171243005
True Identity,R,N/A,8/23/91 0:00,92,15000000,4693236
True Lies,R,378882411,7/15/94 0:00,144,115000000,146282411
Trust (2011),R,120016,4/1/11 0:00,105,4000000,120016
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Tunnel (2011),Unrated,N/A,8/5/11 0:00,90,135000,1532
Turbo,PG,282570682,7/17/13 0:00,96,135000000,83028128
Turbulence,R,N/A,1/10/97 0:00,101,55000000,11538235
Turistas,R,14690987,12/1/06 0:00,92,10000000,7027762
Turn It Up,R,N/A,9/8/00 0:00,87,13000000,1247949
The Tuxedo,PG-13,104391623,9/27/02 0:00,99,60000000,50547998
Twelve,R,2566717,8/6/10 0:00,98,5000000,183920
Twilight,PG-13,393616788,11/21/08 0:00,120,37000000,192769854
Twilight (1998),R,N/A,3/6/98 0:00,96,37000000,15055091
The Twilight Saga: Breaking Dawn Part 1,PG-13,712205856,11/18/11 0:00,108,110000000,281287133
The Twilight Saga: Breaking Dawn Part 2,PG-13,829746820,11/16/12 0:00,116,120000000,292324737
The Twilight Saga: Eclipse,PG-13,698491347,6/30/10 0:00,124,68000000,300531751
The Twilight Saga: New Moon,PG-13,709711008,11/20/09 0:00,130,50000000,296623634
Twin Dragons,PG-13,N/A,4/9/99 0:00,90,10000000,8359717
Twin Town,Unrated,N/A,5/9/97 0:00,99,3300000,127923
Twins,PG,216614388,12/9/88 0:00,105,15000000,111938388
Twisted,R,40954603,2/27/04 0:00,97,50000000,25198598
Twister,PG-13,494471524,5/10/96 0:00,113,92000000,241721524
Two Can Play That Game,R,22391450,9/7/01 0:00,91,13000000,22235901
Two for the Money,R,30526509,10/7/05 0:00,122,35000000,22991379
Two Weeks Notice,PG-13,199043242,12/20/02 0:00,100,60000000,93354851
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Tyler Perry Presents Peeples,PG-13,9307065,5/10/13 0:00,95,15000000,9177065
Tyler Perry's Diary of a Mad Black Woman,PG-13,50652203,2/25/05 0:00,116,5500000,50633099
Tyler Perry's Madea's Family Reunion,PG-13,63308879,2/24/06 0:00,107,6000000,63257940
Tyler Perry's Madea's Witness Protection,PG-13,66899242,6/29/12 0:00,114,20000000,65653242
Tyler Perry's Why Did I Get Married Too?,PG-13,60673972,4/2/10 0:00,121,20000000,60095852
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
U-571,PG-13,127666415,4/21/00 0:00,117,62000000,77122415
The Ugly Truth,R,205298907,7/24/09 0:00,96,38000000,88915214
Ultraviolet,PG-13,31070211,3/3/06 0:00,85,30000000,18535812
Un Gallo con Muchos Huevos,PG-13,9080818,9/4/15 0:00,98,5300000,9080818
Unaccompanied Minors,PG,21949214,12/8/06 0:00,89,25000000,16655224
The Unborn (2009),PG-13,76514050,1/9/09 0:00,88,16000000,42670410
Unbreakable,PG-13,248118121,11/22/00 0:00,106,75000000,95011339
Unbroken,PG-13,163442937,12/25/14 0:00,137,65000000,115637895
Under Suspicion,R,260562,9/22/00 0:00,110,25000000,260562
Under the Skin (2014),R,5380251,4/4/14 0:00,107,13300000,2614251
Under the Tuscan Sun,PG-13,58878723,9/26/03 0:00,113,18000000,43610723
Underworld,R,95708457,9/19/03 0:00,115,22000000,51970690
Underworld Awakening,R,160112671,1/20/12 0:00,88,70000000,62321039
Underworld: Rise of the Lycans,R,91353501,1/23/09 0:00,92,35000000,45802315
Undiscovered,PG-13,1069318,8/26/05 0:00,92,9000000,1069318
Undisputed,R,15220548,8/23/02 0:00,96,20000000,12764657
Unfaithful,R,119137784,5/8/02 0:00,100,50000000,52775765
Unfinished Business,R,14431253,3/6/15 0:00,91,35000000,10219501
An Unfinished Life,PG-13,18618284,9/9/05 0:00,100,30000000,8586392
Unfriended,R,64056643,4/17/15 0:00,83,1000000,32482090
Unidentified,PG,N/A,4/28/06 0:00,85,400000,224099
United 93,R,76286096,4/28/06 0:00,90,15000000,31483450
The United States of Autism,Unrated,N/A,4/5/13 0:00,93,65000,100403
Universal Soldier: The Return,R,N/A,8/20/99 0:00,83,45000000,10667893
Unknown,PG-13,130786397,2/18/11 0:00,109,30000000,63686397
Unleashed,R,50871113,5/13/05 0:00,103,45000000,24537621
Unstoppable,PG-13,167805466,11/12/10 0:00,98,100000000,81562942
Untraceable,R,52659594,1/25/08 0:00,101,35000000,28687835
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Up,PG,731342744,5/29/09 0:00,96,175000000,293004164
Up in the Air,R,166842739,12/4/09 0:00,109,25000000,83823381
The Upside of Anger,R,28237190,3/11/05 0:00,118,12000000,18761993
Uptown Girls,PG-13,44617342,8/15/03 0:00,93,20000000,37182494
Urban Legend,R,72527595,9/25/98 0:00,100,14000000,38072438
Urban Legends: Final Cut,R,38574362,9/22/00 0:00,98,14000000,21468807
Used Cars,R,N/A,7/18/80 0:00,113,8000000,11715321
The Usual Suspects,R,N/A,8/18/95 0:00,106,6000000,23341568
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
V for Vendetta,R,132511035,3/17/06 0:00,131,54000000,70511035
Vacancy,R,35300645,4/20/07 0:00,80,19000000,19363565
Vacation,R,104884188,7/29/15 0:00,99,31000000,58884188
Valentine,R,36684136,2/2/01 0:00,96,29000000,20384136
Valentine's Day,PG-13,216485654,2/12/10 0:00,117,52000000,110485654
Valiant,G,61746888,8/19/05 0:00,76,35000000,19478106
Valkyrie,PG-13,200276784,12/25/08 0:00,120,75000000,83077833
Valley Girl,R,N/A,4/29/83 0:00,95,350000,17343596
Vampires Suck,PG-13,80547866,8/18/10 0:00,80,20000000,36661504
Van Helsing,PG-13,300257475,5/7/04 0:00,130,160000000,120177084
Vanilla Sky,R,203388341,12/14/01 0:00,135,68000000,100618344
Vanity Fair,PG-13,19463185,9/1/04 0:00,140,23000000,16136476
Vantage Point,PG-13,151161491,2/22/08 0:00,90,40000000,72266306
Varsity Blues,R,54294169,1/15/99 0:00,104,16000000,52894169
Veer Zaara,Unrated,2938532,11/11/04 0:00,192,7000000,2938532
The Velocity of Gary,R,N/A,4/30/99 0:00,100,4000000,2143
Veronica Guerin,R,9439660,10/17/03 0:00,94,17000000,1571504
Veronica Mars,PG-13,3517027,3/14/14 0:00,107,6000000,3322127
Vertical Limit,PG-13,215663859,12/8/00 0:00,124,75000000,69243859
Very Bad Things,R,N/A,11/27/98 0:00,100,30000000,9898412
A Very Brady Sequel,PG-13,N/A,8/23/96 0:00,89,12000000,21440752
A Very Harold & Kumar 3D Christmas,R,35387212,11/4/11 0:00,89,19000000,35061031
A Very Long Engagement,R,70115868,11/26/04 0:00,134,56600000,6524389
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Village,PG-13,256697520,7/30/04 0:00,108,60000000,114197520
Vincere,Unrated,5698001,3/19/10 0:00,128,13000000,619162
The Virgin Suicides,R,10409377,4/21/00 0:00,97,9000000,4906229
The Virginity Hit,R,N/A,9/24/10 0:00,86,2000000,636706
Virus,R,30652005,1/15/99 0:00,100,75000000,14036005
The Visit,PG-13,98450062,9/11/15 0:00,94,5000000,65206105
Vitus,PG,6079556,6/29/07 0:00,123,2500000,187480
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Volcano,PG-13,122823468,4/25/97 0:00,104,90000000,49323468
The Vow,PG-13,196114570,2/10/12 0:00,104,30000000,125014030
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
W.,PG-13,29506464,10/17/08 0:00,129,25100000,25534493
Waiting for Forever,PG-13,N/A,2/4/11 0:00,94,5000000,25517
Waiting for Guffman,R,N/A,1/31/97 0:00,84,4000000,2923982
Waiting...,R,18637690,10/7/05 0:00,93,3000000,16124543
The Walk,PG,60977176,9/30/15 0:00,123,35000000,10137502
A Walk Among the Tombstones,R,53181600,9/19/14 0:00,114,28000000,26307600
Walk Hard: The Dewey Cox Story,R,20575243,12/21/07 0:00,96,35000000,18317151
Walk the Line,PG-13,186438883,11/18/05 0:00,135,28000000,119519402
A Walk to Remember,PG,47494916,1/25/02 0:00,101,11800000,41281092
Walking Tall,PG-13,57223890,4/2/04 0:00,86,46000000,46437717
Walking with Dinosaurs,PG,126546518,12/20/13 0:00,87,80000000,36076121
Wall Street: Money Never Sleeps,PG-13,134748021,9/24/10 0:00,127,70000000,52474616
WALL-E,G,521311860,6/27/08 0:00,97,180000000,223808164
Wallace and Gromit: The Curse of the Were-Rabbit,G,192610372,10/5/05 0:00,85,30000000,56110897
Wanted,R,341433252,6/27/08 0:00,108,75000000,134508551
War Horse,PG-13,177584879,12/25/11 0:00,146,66000000,79884879
War of the Worlds,PG-13,591745540,6/29/05 0:00,117,132000000,234280354
War Room,PG,67790117,8/28/15 0:00,120,3000000,67790117
Warm Bodies,PG-13,116980662,2/1/13 0:00,97,35000000,66380662
Warrior,PG-13,23057115,9/9/11 0:00,139,25000000,13657115
The Warrior's Way,R,11087569,12/3/10 0:00,100,42000000,5666340
Warriors of the Rainbow: Seediq Bale,Unrated,136166,4/27/12 0:00,154,23000000,136166
The Wash,R,10229331,11/16/01 0:00,96,7000000,10097538
The Watch,R,68267862,7/27/12 0:00,102,68000000,35353000
The Watcher,R,47267829,9/8/00 0:00,97,30000000,28946615
Watchmen,R,185258983,3/6/09 0:00,163,130000000,107509799
Water & Power,Unrated,N/A,5/2/14 0:00,88,600000,82312
The Water Diviner,R,15536641,4/24/15 0:00,111,22500000,4196641
Water for Elephants,PG-13,117094902,4/22/11 0:00,120,38000000,58709717
The Waterboy,PG-13,185991646,11/6/98 0:00,90,23000000,161491646
Waterworld,PG-13,264218220,7/28/95 0:00,136,175000000,88246220
The Way Back,PG-13,20348249,1/21/11 0:00,119,30000000,2701859
The Way of the Gun,R,13069740,9/8/00 0:00,119,8500000,6055661
Wayne's World,PG-13,183097323,2/14/92 0:00,95,20000000,121697323
Wayne's World 2,PG-13,N/A,12/10/93 0:00,94,40000000,48197805
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
We Don't Live Here Anymore,R,3361213,8/13/04 0:00,104,3000000,2041014
We Own the Night,R,54926886,10/12/07 0:00,118,21000000,28563179
We Were Soldiers,R,114660784,3/1/02 0:00,138,75000000,78122718
We're No Angels,PG-13,N/A,12/15/89 0:00,101,20000000,10555348
We're the Millers,R,269994119,8/7/13 0:00,110,37000000,150394119
The Weather Man,R,19039770,10/28/05 0:00,102,22000000,12482775
The Wedding Banquet,R,N/A,8/6/93 0:00,111,1000000,6933459
Wedding Crashers,R,285176741,7/15/05 0:00,113,40000000,209255921
The Wedding Date,PG-13,47175038,2/4/05 0:00,90,15000000,31726995
The Wedding Planner,PG-13,94728529,1/26/01 0:00,104,35000000,60400856
The Wedding Ringer,R,79799880,1/16/15 0:00,101,23000000,64460211
The Wedding Singer,PG-13,123306987,2/13/98 0:00,110,18000000,80245725
Welcome Home Roscoe Jenkins,PG-13,43650785,2/8/08 0:00,114,35000000,42436517
Welcome to Mooseport,PG-13,14615099,2/20/04 0:00,115,30000000,14470947
Welcome to Sarajevo,R,N/A,11/26/97 0:00,103,9000000,334319
Wes Craven Presents: They,PG-13,16130385,11/27/02 0:00,90,17000000,12840842
West Side Story,Unrated,N/A,10/18/61 0:00,151,6000000,43656822
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Whale Rider,PG-13,41442113,6/6/03 0:00,101,3500000,20779666
What a Girl Wants,PG,50732139,4/4/03 0:00,104,25000000,36105433
What Dreams May Come,PG-13,N/A,10/2/98 0:00,114,85000000,55382927
What Happens in Vegas,PG-13,219375797,5/9/08 0:00,99,35000000,80277646
What Lies Beneath,PG-13,291420351,7/21/00 0:00,130,100000000,155464351
What Planet Are You From?,R,14145677,3/3/00 0:00,107,60000000,6291602
What to Expect When You're Expecting,PG-13,84384002,5/18/12 0:00,110,40000000,41152203
What Women Want,PG-13,374111707,12/15/00 0:00,127,70000000,182811707
What's the Worst That Could Happen?,PG-13,38464131,6/1/01 0:00,99,60000000,32269834
What's Your Number?,R,30426096,9/30/11 0:00,106,20000000,14011084
Whatever,R,N/A,7/10/98 0:00,113,1000000,307037
Whatever It Takes,PG-13,9902115,3/24/00 0:00,94,32000000,8745680
When a Stranger Calls,PG-13,66966987,2/3/06 0:00,100,15000000,47860214
When the Game Stands Tall,PG,30127963,8/22/14 0:00,115,15000000,30127963
When Time Ran Out,PG,N/A,3/28/80 0:00,121,20000000,3763988
Where the Heart Is,PG-13,40863718,4/28/00 0:00,120,15000000,33772838
Where the Money Is,PG-13,7243669,4/14/00 0:00,89,28000000,5661798
Where the Truth Lies,R,3477678,10/7/05 0:00,108,25000000,872142
Where the Wild Things Are,PG,100086793,10/16/09 0:00,94,100000000,77233467
While You Were Sleeping,PG,182057016,4/21/95 0:00,103,17000000,81057016
Whip It,PG-13,16633035,10/2/09 0:00,111,15000000,13043363
Whiplash,R,48982041,10/10/14 0:00,106,3300000,13092000
Whipped,R,4775009,9/1/00 0:00,82,3000000,4159986
Whiskey Tango Foxtrot,R,N/A,3/4/16 0:00,112,35000000,22933237
White Chicks,PG-13,113086475,6/23/04 0:00,109,37000000,70831760
White Fang,PG,N/A,1/18/91 0:00,107,14000000,34793160
White House Down,PG-13,205366737,6/28/13 0:00,137,150000000,73103784
White Man's Burden,R,N/A,12/1/95 0:00,89,7000000,3734870
White Mischief,R,N/A,4/22/88 0:00,107,5300000,3107551
White Oleander,PG-13,21672284,10/11/02 0:00,110,16000000,16357770
The White Ribbon,R,19319444,12/30/09 0:00,144,18000000,2222862
Whiteout,R,17840867,9/11/09 0:00,106,35000000,10275638
Who Framed Roger Rabbit,PG,329803958,6/24/88 0:00,103,70000000,156452370
The Whole Nine Yards,R,106371651,2/18/00 0:00,98,41300000,57262492
The Whole Ten Yards,PG-13,26155781,4/9/04 0:00,99,40000000,16328471
The Whole Wide World,PG,N/A,12/20/96 0:00,111,1300000,375757
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Wicker Man,PG-13,38755073,9/1/06 0:00,106,40000000,23649127
Wide Awake,PG,N/A,3/20/98 0:00,88,6000000,282175
Wilbur Wants to Kill Himself,R,1546505,3/12/04 0:00,111,4000000,235294
The Wild,G,102338515,4/14/06 0:00,94,80000000,37384046
Wild Bill,R,N/A,12/1/95 0:00,115,30000000,2193982
Wild Target,PG-13,3453043,10/29/10 0:00,98,8000000,108589
The Wild Thornberrys,PG,60694737,12/20/02 0:00,79,25000000,40108697
Wild Wild West,PG-13,222104681,6/30/99 0:00,107,170000000,113804681
Willard,PG-13,8546666,3/14/03 0:00,100,20000000,6886089
William Shakespeare's The Merchant of Venice,R,21417725,12/29/04 0:00,138,30000000,3765585
Wimbledon,PG-13,41512007,9/17/04 0:00,99,31000000,17001133
Win a Date with Tad Hamilton!,PG-13,21278456,1/23/04 0:00,96,22000000,17071962
Windtalkers,R,77628265,6/14/02 0:00,134,115000000,40914068
Wing Commander,PG-13,N/A,3/12/99 0:00,100,30000000,11578059
Winnie the Pooh,G,33152846,7/15/11 0:00,63,30000000,26692846
Winter Kills,R,N/A,5/18/79 0:00,97,6500000,1083799
Winter's Bone,R,13831503,6/11/10 0:00,100,2000000,6531503
Winter's Tale,PG-13,31125231,2/14/14 0:00,129,60000000,12600231
Without a Paddle,PG-13,69631118,8/20/04 0:00,99,19000000,58169327
Without Limits,PG-13,N/A,9/11/98 0:00,117,25000000,777423
The Wizard of Oz,G,23311633,8/25/39 0:00,101,2777000,22342633
The Wizard of Oz (1998 re-issue),G,N/A,11/6/98 0:00,101,2000000,14817226
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Wolf of Wall Street,R,392000694,12/25/13 0:00,180,100000000,116900694
The Wolfman,R,139789765,2/12/10 0:00,102,150000000,61979680
The Wolverine,PG-13,414828246,7/26/13 0:00,126,120000000,132556852
Woman in Gold,PG-13,61619773,4/1/15 0:00,109,11000000,33307793
Woman on Top,R,10194274,9/22/00 0:00,92,8000000,5020111
The Women (2008),PG-13,50007546,9/12/08 0:00,114,16000000,26902075
Wonder Boys,R,33426588,2/23/00 0:00,111,55000000,19393557
The Wood,R,N/A,7/16/99 0:00,106,6000000,25059640
The Words,PG-13,13231461,9/7/12 0:00,96,6000000,11494838
The Work and the Glory,PG,N/A,11/24/04 0:00,118,7500000,3347647
The Work and the Glory II: American Zion,PG-13,N/A,10/21/05 0:00,100,6500000,2025032
The Work and the Glory III: A House Divided,PG,N/A,11/22/06 0:00,93,6500000,1325092
The World Is Not Enough,PG-13,361832400,11/19/99 0:00,128,135000000,126943684
World Trade Center,PG-13,162970240,8/9/06 0:00,125,65000000,70278893
World Traveler,R,N/A,4/19/02 0:00,103,2000000,103863
World War Z,PG-13,540007876,6/21/13 0:00,116,190000000,202359711
The World's End,R,46089287,8/23/13 0:00,109,20000000,26004851
The World's Fastest Indian,PG-13,18297690,12/7/05 0:00,127,25000000,5128124
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Wrath of the Titans,PG-13,305270083,3/30/12 0:00,99,150000000,83670083
Wreck-It Ralph,PG,471222889,11/2/12 0:00,108,165000000,189422889
The Wrestler,R,44703995,12/17/08 0:00,105,6000000,26238243
Wrong Turn,R,28650575,5/30/03 0:00,81,12600000,15418790
Wyatt Earp,PG-13,N/A,6/24/94 0:00,190,63000000,25052000
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The X-Files: I Want to Believe,PG-13,68369434,7/25/08 0:00,104,30000000,20982478
X-Men,PG-13,296339527,7/14/00 0:00,104,75000000,157299717
X-Men Origins: Wolverine,PG-13,373062864,5/1/09 0:00,107,150000000,179883157
X-Men: Days of Future Past,PG-13,747862775,5/23/14 0:00,131,200000000,233921534
X-Men: First Class,PG-13,353624124,6/3/11 0:00,131,160000000,146408305
X-Men: The Last Stand,PG-13,459359555,5/26/06 0:00,104,210000000,234362462
X2: X-Men United,PG-13,407711549,5/2/03 0:00,134,110000000,214949694
XXX,PG-13,277448382,8/9/02 0:00,113,70000000,142109382
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Yards,R,889352,10/20/00 0:00,115,24000000,889352
Year One,PG-13,62357900,6/19/09 0:00,100,60000000,43337279
The Yellow Handkerchief,PG-13,N/A,2/26/10 0:00,102,15500000,318623
Yes Man,PG-13,223241637,12/19/08 0:00,104,70000000,97690976
Yogi Bear,PG,201584141,12/17/10 0:00,82,80000000,100246011
You Again,PG,32005248,9/24/10 0:00,105,20000000,25702053
You Don't Mess with the Zohan,PG-13,199936011,6/6/08 0:00,113,90000000,100018837
You Got Served,PG-13,48631561,1/30/04 0:00,95,8000000,40363810
You Will Meet a Tall Dark Stranger,R,34275987,9/22/10 0:00,98,22000000,3248246
